ID,N_VICTIMAS,FECHA,AÑO,MES,DIA,HORA,HORA_ENTERA,TIPO_DE_CALLE,CALLE,COMUNA,COORDINADA,LONGITUD,LATITUD,PARTICIPANTES,VICTIMA,ACUSADO,ROL,SEXO,EDAD
2021-0067,1,2021/08/08,2021,8,8,9:29:00,9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,Point (107720.23994349 100176.85080944),-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,27
2021-0068,1,2021/08/15,2021,8,15,6:10:00,6,AVENIDA,"BEIRO, FRANCISCO AV.",11,Point (94651.77324467 101953.65862250),-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,39
2021-0069,1,2021/08/20,2021,8,20,17:15:00,17,AVENIDA,SANTA FE AV.,14,Point (104564.52859898 104690.63252497),-58.41354692,-34.58697680,PEATON-AUTO,PEATON,AUTO,PEATON,M,17
2021-0070,1,2021/08/28,2021,8,28,8:30:00,8,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",8,Point (102171.86474787 97177.81588434),-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,31
2021-0071,1,2021/08/31,2021,8,31,16:00:00,16,CALLE,SAN LUIS,3,Point (105389.46943359 103241.39184079),-58.40454610,-34.60003693,PEATON-MOTO,PEATON,MOTO,PEATON,M,88
2021-0072,1,2021/09/01,2021,9,1,19:10:00,19,AVENIDA,CALLAO AV.,2,Point (106445.10866138 103387.80115442),-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,PEATON,F,57
2021-0073,1,2021/09/18,2021,9,18,12:20:00,12,AVENIDA,DEL LIBERTADOR AV.,2,Point (106366.2976627 105013.87298990),-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,F,76
2021-0074,1,2021/09/20,2021,9,20,15:00:00,15,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,M,55
2021-0075,1,2021/09/21,2021,9,21,14:30:00,14,CALLE,SALTA,1,Point (107380.60401316 100153.47427104),-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,65
2021-0076,1,2021/10/16,2021,10,16,6:15:00,6,AVENIDA,"MORENO, PERITO AV.",7,Point (102153.60977503 97595.73281258),-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,31
2021-0077,1,2021/10/18,2021,10,18,7:20:00,7,AVENIDA,DIRECTORIO AV.,6,Point (101767.56647933 99993.06655411),-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,31
2021-0078,1,2021/10/23,2021,10,23,6:35:00,6,AVENIDA,INDEPENDENCIA AV.,6,Point (103255.81315650 100797.78656418),-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,22
2021-0079,1,2021/10/25,2021,10,25,3:30:00,3,CALLE,TUCUMAN,3,Point (104940.36054625 103137.08602294),-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,PEATON,M,SD
2021-0080,1,2021/10/28,2021,10,28,16:16:00,16,AVENIDA,ARENALES,1,Point (107387.05825032 103876.26437289),-58.38277479,-34.59430160,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,32
2021-0081,1,2021/11/02,2021,11,2,13:35:00,13,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,Point (107979.30419282 99027.13636949),-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,26
2021-0082,1,2021/11/06,2021,11,6,4:39:00,4,AUTOPISTA,AUTOPISTA 25 DE MAYO,3,Point (106179.07517962 100523.29161457),-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,38
2021-0083,1,2021/11/09,2021,11,9,0:35:00,0,AVENIDA,CABILDO AV.,13,Point (100459.06991201 107666.84775309),-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,30
2021-0084,1,2021/11/11,2021,11,11,3:00:00,3,AVENIDA,TAPALQUE,9,Point (97421.40293646 98160.56984338),-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,32
2021-0085,1,2021/11/20,2021,11,20,18:30:00,18,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (95465.98721454 105701.33171467),-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,49
2021-0086,1,2021/11/25,2021,11,25,10:10:00,10,AVENIDA,RIVADAVIA AV.,6,Point (101343.57441195 100636.86479169),-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,75
2021-0087,1,2021/11/27,2021,11,27,11:22:00,11,CALLE,ESMERALDA,1,Point (107829.16426745 104166.84427133),-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,F,73
2021-0088,1,2021/12/01,2021,12,1,15:40:00,15,CALLE,MONROE,13,Point (100732.60222975 108177.68150062),-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,45
2021-0089,1,2021/12/02,2021,12,2,1:10:00,1,AVENIDA,GAONA AV.,11,Point (98804.41713890 100872.30706871),-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,41
2021-0090,1,2021/12/10,2021,12,10,11:45:00,11,AVENIDA,9 DE JULIO AV.,1,Point (107467.87595573 102960.02837514),-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,73
2021-0091,1,2021/12/11,2021,12,11,23:00:00,23,CALLE,BAIGORRIA,10,Point (94810.03686085 100710.80080255),-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,24
2021-0092,1,2021/12/12,2021,12,12,6:20:00,6,AVENIDA,RIVADAVIA AV.,3,Point (105258.35368554 102122.93231400),-58.40596860,-34.61011987,PEATON-AUTO,PEATON,AUTO,PEATON,F,50
2021-0093,1,2021/12/13,2021,12,13,17:10:00,17,AVENIDA,RIESTRA AV.,7,Point (102728.60090138 98186.24929177),-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,18
2021-0094,1,2021/12/20,2021,12,20,1:10:00,1,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",9,Point (99624.29795829 97569.69801131),-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,43
2021-0095,1,2021/12/30,2021,12,30,0:43:00,0,AVENIDA,GAONA AV.,11,Point (99116.45492358 101045.23284826),-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,27
2021-0096,1,2021/12/15,2021,12,15,10:30:00,10,AVENIDA,"PERON, EVA AV.",9,Point (99324.54463985 97676.26932409),-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,M,60
2021-0097,1,2021/11/18,2021,11,18,6:10:00,6,CALLE,PADRE CARLOS MUJICA,1,Point (107664.16647795 104708.63962087),-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,53
